Time,air1,clotheswasher1,dishwasher1,furnace1,refrigerator1,solar,grid,Sum of Power,temperature
1/5/2018 4:00,0.001,0,0,0,0,0.004,0.38,0.005,43.1
1/5/2018 4:15,0.001,0,0,0,0,0.004,0.597,0.005,43.1
1/5/2018 4:30,0.001,0,0,0,0,0.004,0.346,0.005,43.1
1/5/2018 4:45,0.001,0,0,0,0,0.004,0.518,0.005,43.1
1/5/2018 5:00,0.001,0,0,0,0,0.004,0.3,0.005,42.52
1/5/2018 5:15,0.001,0,0,0,0,0.004,0.456,0.005,42.52
1/5/2018 5:30,0.001,0,0,0,0,0.004,0.264,0.005,42.52
1/5/2018 5:45,0.001,0,0,0,0,0.005,0.35,0.006,42.52
1/5/2018 6:00,0.001,0,0,0,0,0.005,0.309,0.006,42.01
1/5/2018 6:15,0.002,0,0,0,0,0.003,0.775,0.005,42.01
1/5/2018 6:30,0.001,0,0,0,0,0.004,0.688,0.005,42.01
1/5/2018 6:45,0.002,0,0,0,0,0.004,0.946,0.006,42.01
1/5/2018 7:00,0.001,0,0,0,0,0.003,0.565,0.004,41.94
1/5/2018 7:15,0.001,0,0,0,0,0.004,0.622,0.005,41.94
1/5/2018 7:30,0.002,0,0,0,0,-0.025,1.027,-0.023,41.94
1/5/2018 7:45,0.002,0,0,0,0,-0.118,0.998,-0.116,41.94
1/5/2018 8:00,0.002,0,0,0,0,-0.085,0.956,-0.083,41.67
1/5/2018 8:15,0.001,0,0,0,0,-0.236,0.27,-0.235,41.67
1/5/2018 8:30,0.002,0,0,0,0,-0.391,0.18,-0.389,41.67
1/5/2018 8:45,0.001,0,0,0,0,-0.218,0.316,-0.217,41.67
1/5/2018 9:00,0.001,0,0,0,0,-0.423,0.006,-0.422,43.64
1/5/2018 9:15,0.001,0,0,0,0,-0.511,-0.292,-0.51,43.64
1/5/2018 9:30,0.001,0,0,0,0,-0.675,-0.453,-0.674,43.64
1/5/2018 9:45,0.002,0,0,0,0,-0.721,-0.46,-0.719,43.64
1/5/2018 10:00,0.002,0,0,0,0,-1.055,-0.762,-1.053,48.05
1/5/2018 10:15,0.002,0,0,0,0,-0.967,-0.687,-0.965,48.05
1/5/2018 10:30,0.002,0,0,0,0,-0.976,-0.697,-0.974,48.05
1/5/2018 10:45,0.002,0,0,0,0,-2.318,-2.02,-2.316,48.05
1/5/2018 11:00,0.002,0,0,0,0,-3.057,-2.751,-3.055,51.54
1/5/2018 11:15,0.002,0,0,0,0,-3.151,-2.782,-3.149,51.54
1/5/2018 11:30,0.003,0,0,0,0,-3.291,-2.739,-3.288,51.54
1/5/2018 11:45,0.003,0,0,0,0,-3.407,-2.788,-3.404,51.54
1/5/2018 12:00,0.003,0,0,0,0,-3.486,-2.968,-3.483,54.75
1/5/2018 12:15,0.003,0,0,0,0,-3.591,-3.088,-3.588,54.75
1/5/2018 12:30,0.003,0,0,0,0,-3.671,-2.522,-3.668,54.75
1/5/2018 12:45,0.003,0,0,0,0,-3.684,-2.988,-3.681,54.75
1/5/2018 13:00,0.003,0,0,0,0,-3.743,-3.224,-3.74,57.44
1/5/2018 13:15,0.003,0,0,0,0,-3.756,-3.426,-3.753,57.44
1/5/2018 13:30,0.003,0,0,0,0,-3.727,-3.254,-3.724,57.44
1/5/2018 13:45,0.003,0,0,0,0,-3.646,-3.137,-3.643,57.44
1/5/2018 14:00,0.003,0,0,0,0,-3.458,-2.943,-3.455,59.43
1/5/2018 14:15,0.002,0,0,0,0,-3.222,-2.83,-3.22,59.43
1/5/2018 14:30,0.002,0,0,0,0,-2.853,-2.435,-2.851,59.43
1/5/2018 14:45,0.003,0,0,0,0,-2.531,-1.815,-2.528,59.43
1/5/2018 15:00,0.003,0,0,0,0,-2.335,-1.236,-2.332,59.91
1/5/2018 15:15,0.003,0,0,0,0,-2.156,-1.096,-2.153,59.91
1/5/2018 15:30,0.002,0,0,0,0,-1.921,-0.952,-1.919,59.91
1/5/2018 15:45,0.002,0,0,0,0,-1.67,-0.802,-1.668,59.91
1/5/2018 16:00,0.002,0,0,0,0,-1.405,-0.915,-1.403,60
1/5/2018 16:15,0.002,0,0,0,0,-1.087,-0.838,-1.085,60
1/5/2018 16:30,0.001,0,0,0,0,-0.666,-0.401,-0.665,60
1/5/2018 16:45,0.002,0,0,0,0,-0.479,-0.117,-0.477,60
1/5/2018 17:00,0.001,0,0,0,0,-0.241,0.155,-0.24,58.43
1/5/2018 17:15,0.002,0,0,0,0,-0.099,0.372,-0.097,58.43
1/5/2018 17:30,0.002,0,0,0,0,-0.036,0.551,-0.034,58.43
1/5/2018 17:45,0.002,0,0,0,0,0.021,0.877,0.023,58.43
1/5/2018 18:00,0.002,0,0,0,0,0.018,1.483,0.02,54.29
1/5/2018 18:15,0.002,0,0,0,0,0.002,2.344,0.004,54.29
1/5/2018 18:30,0.003,0,0,0,0,0.001,3.998,0.004,54.29
1/5/2018 18:45,0.003,0,0,0,0,0.001,2.851,0.004,54.29
1/5/2018 19:00,0.002,0,0,0,0,0.002,1.733,0.004,49.22
1/5/2018 19:15,0.002,0,0,0,0,0.003,1.828,0.005,49.22
1/5/2018 19:30,0.002,0,0,0,0,0.002,1.651,0.004,49.22
1/5/2018 19:45,0.002,0,0,0,0,0.004,1.195,0.006,49.22
1/5/2018 20:00,0.002,0,0,0,0,0.004,1.148,0.006,46.05
1/5/2018 20:15,0.002,0,0,0,0,0.003,0.958,0.005,46.05
1/5/2018 20:30,0.002,0,0,0,0,0.003,0.986,0.005,46.05
1/5/2018 20:45,0.002,0,0,0,0,0.003,1.072,0.005,46.05
1/5/2018 21:00,0.002,0,0,0,0,0.004,1.087,0.006,44.72
1/5/2018 21:15,0.002,0,0,0,0,0.003,0.802,0.005,44.72
1/5/2018 21:30,0.002,0,0,0,0,0.004,0.681,0.006,44.72
1/5/2018 21:45,0.003,0,0,0,0,0.004,1.698,0.007,44.72
1/5/2018 22:00,0.003,0,0,0,0,0.004,1.682,0.007,44.72
1/5/2018 22:15,0.002,0,0,0,0,0.002,1.15,0.004,44.72
1/5/2018 22:30,0.003,0,0,0,0,0.004,1.616,0.007,44.72
1/5/2018 22:45,0.003,0,0,0,0,0.005,1.899,0.008,44.72
1/5/2018 23:00,0.002,0,0,0,0,0.004,1.297,0.006,45.62
1/5/2018 23:15,0.002,0,0,0,0,0.002,0.834,0.004,45.62
1/5/2018 23:30,0.002,0,0,0,0,0.003,0.808,0.005,45.62
1/5/2018 23:45,0.001,0,0,0,0,0.004,0.589,0.005,45.62
1/6/2018 0:00,0.001,0,0,0,0,0.004,0.587,0.005,44.54
1/6/2018 0:15,0.001,0,0,0,0,0.004,0.368,0.005,44.54
1/6/2018 0:30,0.001,0,0,0,0,0.004,0.37,0.005,44.54
1/6/2018 0:45,0.001,0,0,0,0,0.004,0.371,0.005,44.54
1/6/2018 1:00,0.001,0,0,0,0,0.004,0.369,0.005,43.33
1/6/2018 1:15,0.001,0,0,0,0,0.004,0.353,0.005,43.33
1/6/2018 1:30,0.001,0,0,0,0,0.004,0.31,0.005,43.33
1/6/2018 1:45,0.001,0,0,0,0,0.004,0.316,0.005,43.33
1/6/2018 2:00,0.001,0,0,0,0,0.004,0.318,0.005,41.52
1/6/2018 2:15,0.001,0,0,0,0,0.004,0.318,0.005,41.52
1/6/2018 2:30,0.001,0,0,0,0,0.004,0.309,0.005,41.52
1/6/2018 2:45,0.001,0,0,0,0,0.004,0.3,0.005,41.52
1/6/2018 3:00,0.001,0,0,0,0,0.004,0.307,0.005,39.66
1/6/2018 3:15,0.001,0,0,0,0,0.003,0.478,0.004,39.66
1/6/2018 3:30,0.001,0,0,0,0,0.004,0.351,0.005,39.66
1/6/2018 3:45,0.001,0,0,0,0,0.004,0.317,0.005,39.66
1/6/2018 4:00,0.001,0,0,0,0,0.004,0.323,0.005,38.19
1/6/2018 4:15,0.001,0,0,0,0,0.004,0.319,0.005,38.19
1/6/2018 4:30,0.001,0,0,0,0,0.004,0.317,0.005,38.19
1/6/2018 4:45,0.001,0,0,0,0,0.004,0.31,0.005,38.19
1/6/2018 5:00,0.001,0,0,0,0,0.004,0.3,0.005,37.62
1/6/2018 5:15,0.001,0,0,0,0,0.004,0.306,0.005,37.62
1/6/2018 5:30,0.001,0,0,0,0,0.004,0.309,0.005,37.62
1/6/2018 5:45,0.001,0,0,0,0,0.004,0.309,0.005,37.62
1/6/2018 6:00,0.001,0,0,0,0,0.004,0.306,0.005,38.07
1/6/2018 6:15,0.001,0,0,0,0,0.004,0.296,0.005,38.07
1/6/2018 6:30,0.002,0,0,0,0,0.005,0.543,0.007,38.07
1/6/2018 6:45,0.001,0,0,0,0,0.004,0.297,0.005,38.07
1/6/2018 7:00,0.001,0,0,0,0,0.004,0.294,0.005,38.98
1/6/2018 7:15,0.001,0,0,0,0,0.004,0.484,0.005,38.98
1/6/2018 7:30,0.001,0,0,0,0,0.01,0.256,0.011,38.98
1/6/2018 7:45,0.001,0,0,0,0,-0.031,0.182,-0.03,38.98
1/6/2018 8:00,0.001,0,0,0,0,-0.081,0.153,-0.08,40.8
1/6/2018 8:15,0.001,0,0,0,0,-0.128,0.061,-0.127,40.8
1/6/2018 8:30,0.001,0,0,0,0,-0.218,-0.035,-0.217,40.8
1/6/2018 8:45,0.001,0,0,0,0,-0.331,-0.068,-0.33,40.8
1/6/2018 9:00,0.002,0,0,0,0,-0.305,0.191,-0.303,43.22
1/6/2018 9:15,0.001,0,0,0,0,-0.409,-0.017,-0.408,43.22
1/6/2018 9:30,0.002,0,0,0,0,-0.627,0.211,-0.625,43.22
1/6/2018 9:45,0.001,0,0,0,0,-0.768,-0.388,-0.767,43.22
1/6/2018 10:00,0.002,0,0,0,0,-1.015,-0.26,-1.013,46.57
1/6/2018 10:15,0.002,0,0,0,0,-1.158,-0.734,-1.156,46.57
1/6/2018 10:30,0.002,0,0,0,0,-1.408,-1.107,-1.406,46.57
1/6/2018 10:45,0.002,0,0,0,0,-2.194,-1.969,-2.192,46.57
1/6/2018 11:00,0.002,0,0,0,0,-2.173,-1.928,-2.171,51.14
1/6/2018 11:15,0.002,0,0,0,0,-3.154,-2.827,-3.152,51.14
1/6/2018 11:30,0.002,0,0,0,0,-3.115,-2.67,-3.113,51.14
1/6/2018 11:45,0.002,0,0,0,0,-3.247,-2.954,-3.245,51.14
1/6/2018 12:00,0.002,0,0,0,0,-3.378,-3.131,-3.376,56.84
1/6/2018 12:15,0.003,0,0,0,0,-3.427,-2.823,-3.424,56.84
1/6/2018 12:30,0.002,0,0,0,0,-3.504,-3.148,-3.502,56.84
1/6/2018 12:45,0.002,0,0,0,0,-3.583,-3.305,-3.581,56.84
1/6/2018 13:00,0.002,0,0,0,0,-2.33,-1.931,-2.328,60.56
1/6/2018 13:15,0.002,0,0,0,0,-1.948,-1.63,-1.946,60.56
1/6/2018 13:30,0.002,0,0,0,0,-1.272,-0.678,-1.27,60.56
1/6/2018 13:45,0.002,0,0,0,0,-1.006,-0.207,-1.004,60.56
1/6/2018 14:00,0.002,0,0,0,0,-0.865,-0.191,-0.863,61.39
1/6/2018 14:15,0.002,0,0,0,0,-0.867,-0.447,-0.865,61.39
1/6/2018 14:30,0.003,0,0,0,0,-0.826,0.273,-0.823,61.39
1/6/2018 14:45,0.002,0,0,0,0,-0.77,-0.071,-0.768,61.39
1/6/2018 15:00,0.002,0,0,0,0,-0.873,-0.153,-0.871,61.34
1/6/2018 15:15,0.002,0,0,0,0,-0.732,-0.198,-0.73,61.34
1/6/2018 15:30,0.002,0,0,0,0,-0.63,0.169,-0.628,61.34
1/6/2018 15:45,0.002,0,0,0,0,-0.547,0.55,-0.545,61.34
1/6/2018 16:00,0.002,0,0,0,0,-0.538,0.533,-0.536,61.7
1/6/2018 16:15,0.002,0,0,0,0,-0.461,0.429,-0.459,61.7
1/6/2018 16:30,0.002,0,0,0,0,-0.299,0.46,-0.297,61.7
1/6/2018 16:45,0.002,0,0,0,0,-0.197,0.456,-0.195,61.7
1/6/2018 17:00,0.001,0,0,0,0,-0.147,0.272,-0.146,61.4
1/6/2018 17:15,0.001,0,0,0,0,-0.039,0.39,-0.038,61.4
1/6/2018 17:30,0.001,0,0,0,0,0.011,0.441,0.012,61.4
1/6/2018 17:45,0.001,0,0,0,0,0.027,0.448,0.028,61.4
1/6/2018 18:00,0.002,0,0,0,0,0.016,0.675,0.018,58.69
1/6/2018 18:15,0.002,0,0,0,0,0.003,0.78,0.005,58.69
1/6/2018 18:30,0.002,0,0,0,0,0.003,0.845,0.005,58.69
1/6/2018 18:45,0.002,0,0,0,0,0.002,1.255,0.004,58.69
1/6/2018 19:00,0.002,0,0,0,0,0.002,1.268,0.004,54.95
1/6/2018 19:15,0.002,0,0,0,0,0.001,1.292,0.003,54.95
1/6/2018 19:30,0.002,0,0,0,0,0.003,0.806,0.005,54.95
1/6/2018 19:45,0.002,0,0,0,0,0.003,0.955,0.005,54.95
1/6/2018 20:00,0.002,0,0,0,0,0.003,1.041,0.005,54.67
1/6/2018 20:15,0.002,0,0,0,0,0.001,1.364,0.003,54.67
1/6/2018 20:30,0.002,0,0,0,0,0.002,1.32,0.004,54.67
1/6/2018 20:45,0.002,0,0,0,0,0.002,1.379,0.004,54.67
1/6/2018 21:00,0.002,0,0,0,0,0.002,1.152,0.004,55.49
1/6/2018 21:15,0.002,0,0,0,0,0.003,0.741,0.005,55.49
1/6/2018 21:30,0.002,0,0,0,0,0.004,1.052,0.006,55.49
1/6/2018 21:45,0.002,0,0,0,0,0.003,0.893,0.005,55.49
1/6/2018 22:00,0.002,0,0,0,0,0.003,0.93,0.005,55.87
1/6/2018 22:15,0.001,0,0,0,0,0.003,0.52,0.004,55.87
1/6/2018 22:30,0.002,0,0,0,0,0.003,0.83,0.005,55.87
1/6/2018 22:45,0.002,0,0,0,0,0.002,1.116,0.004,55.87
1/6/2018 23:00,0.002,0,0,0,0,0.003,1.046,0.005,54.7
1/6/2018 23:15,0.002,0,0,0,0,0.002,1.002,0.004,54.7
1/6/2018 23:30,0.002,0,0,0,0,0.002,1.002,0.004,54.7
1/6/2018 23:45,0.002,0,0,0,0,0.002,0.881,0.004,54.7
1/7/2018 0:00,0.002,0,0,0,0,0.004,0.679,0.006,53.95
1/7/2018 0:15,0.003,0,0,0,0,0.007,1.411,0.01,53.95
1/7/2018 0:30,0.002,0,0,0,0,0.005,0.547,0.007,53.95
1/7/2018 0:45,0.002,0,0,0,0,0.005,0.575,0.007,53.95
1/7/2018 1:00,0.003,0,0,0,0,0.007,1.394,0.01,53.54
1/7/2018 1:15,0.003,0,0,0,0,0.006,1.126,0.009,53.54
1/7/2018 1:30,0.001,0,0,0,0,0.004,0.366,0.005,53.54
1/7/2018 1:45,0.001,0,0,0,0,0.004,0.279,0.005,53.54
1/7/2018 2:00,0.001,0,0,0,0,0.004,0.287,0.005,53.48
1/7/2018 2:15,0.001,0,0,0,0,0.004,0.288,0.005,53.48
1/7/2018 2:30,0.001,0,0,0,0,0.004,0.28,0.005,53.48
1/7/2018 2:45,0.001,0,0,0,0,0.004,0.286,0.005,53.48
1/7/2018 3:00,0.001,0,0,0,0,0.004,0.288,0.005,53.36
1/7/2018 3:15,0.001,0,0,0,0,0.004,0.278,0.005,53.36
1/7/2018 3:30,0.001,0,0,0,0,0.004,0.27,0.005,53.36
1/7/2018 3:45,0.001,0,0,0,0,0.004,0.268,0.005,53.36
1/7/2018 4:00,0.001,0,0,0,0,0.003,0.515,0.004,53.58
1/7/2018 4:15,0.001,0,0,0,0,0.004,0.327,0.005,53.58
1/7/2018 4:30,0.001,0,0,0,0,0.004,0.306,0.005,53.58
1/7/2018 4:45,0.001,0,0,0,0,0.004,0.288,0.005,53.58
1/7/2018 5:00,0.001,0,0,0,0,0.004,0.289,0.005,53.75
1/7/2018 5:15,0.001,0,0,0,0,0.004,0.274,0.005,53.75
1/7/2018 5:30,0.001,0,0,0,0,0.004,0.269,0.005,53.75
1/7/2018 5:45,0.001,0,0,0,0,0.004,0.269,0.005,53.75
1/7/2018 6:00,0.001,0,0,0,0,0.004,0.278,0.005,53.99
1/7/2018 6:15,0.001,0,0,0,0,0.004,0.274,0.005,53.99
1/7/2018 6:30,0.001,0,0,0,0,0.004,0.264,0.005,53.99
1/7/2018 6:45,0.001,0,0,0,0,0.004,0.212,0.005,53.99
1/7/2018 7:00,0.001,0,0,0,0,0.005,0.16,0.006,54.12
1/7/2018 7:15,0.001,0,0,0,0,0.005,0.184,0.006,54.12
1/7/2018 7:30,0.001,0,0,0,0,0.004,0.278,0.005,54.12
1/7/2018 7:45,0.001,0,0,0,0,0.004,0.266,0.005,54.12
1/7/2018 8:00,0.001,0,0,0,0,0.002,0.263,0.003,54.33
1/7/2018 8:15,0.001,0,0,0,0,-0.068,0.304,-0.067,54.33
1/7/2018 8:30,0.001,0,0,0,0,-0.137,0.114,-0.136,54.33
1/7/2018 8:45,0.001,0,0,0,0,-0.174,0.138,-0.173,54.33
1/7/2018 9:00,0.001,0,0,0,0,-0.249,0.281,-0.248,55
1/7/2018 9:15,0.002,0,0,0,0,-0.653,0.302,-0.651,55
1/7/2018 9:30,0.002,0,0,0,0,-0.542,0.059,-0.54,55
1/7/2018 9:45,0.002,0,0,0,0,-1.149,-0.249,-1.147,55
1/7/2018 10:00,0.003,0,0,0,0,-0.957,0.4,-0.954,57.74
1/7/2018 10:15,0.002,0,0,0,0,-0.736,-0.167,-0.734,57.74
1/7/2018 10:30,0.002,0,0,0,0,-0.654,-0.227,-0.652,57.74
1/7/2018 10:45,0.002,0,0,0,0,-0.815,-0.377,-0.813,57.74
1/7/2018 11:00,0.002,0,0,0,0,-0.924,-0.703,-0.922,61.32
1/7/2018 11:15,0.002,0,0,0,0,-0.714,-0.444,-0.712,61.32
1/7/2018 11:30,0.002,0,0,0,0,-0.44,0.031,-0.438,61.32
1/7/2018 11:45,0.002,0,0,0,0,-0.886,-0.446,-0.884,61.32
1/7/2018 12:00,0.001,0,0,0,0,-0.426,-0.114,-0.425,64.49
1/7/2018 12:15,0.001,0,0,0,0,-0.496,-0.226,-0.495,64.49
1/7/2018 12:30,0.002,0,0,0,0,-0.82,-0.541,-0.818,64.49
1/7/2018 12:45,0.002,0,0,0,0,-0.531,2.527,-0.529,64.49
1/7/2018 13:00,0.003,0,0,0,0,-0.332,5.227,-0.329,65.98
1/7/2018 13:15,0.003,0,0,0,0,-0.209,4.64,-0.206,65.98
1/7/2018 13:30,0.002,0,0,0,0,-0.427,4.027,-0.425,65.98
1/7/2018 13:45,0.002,0,0,0,0,-0.283,3.803,-0.281,65.98
1/7/2018 14:00,0.002,0,0,0,0,-0.247,3.702,-0.245,65.55
1/7/2018 14:15,0.002,0,0,0,0,-0.182,3.795,-0.18,65.55
1/7/2018 14:30,0.002,0,0,0,0,-0.218,3.932,-0.216,65.55
1/7/2018 14:45,0.002,0,0,0,0,-0.295,3.73,-0.293,65.55
1/7/2018 15:00,0.002,0,0,0,0,-0.348,3.472,-0.346,65.65
1/7/2018 15:15,0.002,0,0,0,0,-0.164,3.903,-0.162,65.65
1/7/2018 15:30,0.002,0,0,0,0,-0.158,5.277,-0.156,65.65
1/7/2018 15:45,0.002,0,0,0,0,-0.238,5.759,-0.236,65.65
1/7/2018 16:00,0.002,0,0,0,0,-0.171,4.607,-0.169,65.78
1/7/2018 16:15,0.002,0,0,0,0,-0.121,4.86,-0.119,65.78
1/7/2018 16:30,0.002,0,0,0,0,-0.116,3.134,-0.114,65.78
1/7/2018 16:45,0.002,0,0,0,0,-0.048,0.545,-0.046,65.78
1/7/2018 17:00,0.002,0,0,0,0,-0.031,0.486,-0.029,65.34
1/7/2018 17:15,0.001,0,0,0,0,0.013,0.531,0.014,65.34
1/7/2018 17:30,0.002,0,0,0,0,0.024,0.817,0.026,65.34
1/7/2018 17:45,0.002,0,0,0,0,0.026,1.016,0.028,65.34
1/7/2018 18:00,0.002,0,0,0,0,0.003,1.044,0.005,64.8
1/7/2018 18:15,0.002,0,0,0,0,0.003,0.862,0.005,64.8
1/7/2018 18:30,0.002,0,0,0,0,0.003,0.918,0.005,64.8
1/7/2018 18:45,0.001,0,0,0,0,0.003,0.578,0.004,64.8
1/7/2018 19:00,0.001,0,0,0,0,0.003,0.462,0.004,63.36
1/7/2018 19:15,0.001,0,0,0,0,0.003,0.462,0.004,63.36
1/7/2018 19:30,0.001,0,0,0,0,0.003,0.468,0.004,63.36
1/7/2018 19:45,0.001,0,0,0,0,0.003,0.473,0.004,63.36
1/7/2018 20:00,0.001,0,0,0,0,0.003,0.463,0.004,61.37
1/7/2018 20:15,0.002,0,0,0,0,0.004,0.796,0.006,61.37
1/7/2018 20:30,0.002,0,0,0,0,0.003,0.783,0.005,61.37
1/7/2018 20:45,0.002,0,0,0,0,0.002,0.89,0.004,61.37
1/7/2018 21:00,0.002,0,0,0,0,0.002,1,0.004,59.62
1/7/2018 21:15,0.002,0,0,0,0,0.002,1.155,0.004,59.62
1/7/2018 21:30,0.002,0,0,0,0,0.002,0.884,0.004,59.62
1/7/2018 21:45,0.002,0,0,0,0,0.002,0.995,0.004,59.62
1/7/2018 22:00,0.002,0,0,0,0,0.002,0.914,0.004,58.02
1/7/2018 22:15,0.002,0,0,0,0,0.002,0.902,0.004,58.02
1/7/2018 22:30,0.001,0,0,0,0,0.004,0.385,0.005,58.02
1/7/2018 22:45,0.001,0,0,0,0,0.004,0.346,0.005,58.02
1/7/2018 23:00,0.001,0,0,0,0,0.004,0.465,0.005,57.28
1/7/2018 23:15,0.001,0,0,0,0,0.004,0.534,0.005,57.28
1/7/2018 23:30,0.001,0,0,0,0,0.004,0.414,0.005,57.28
1/7/2018 23:45,0.001,0,0,0,0,0.004,0.372,0.005,57.28
1/8/2018 0:00,0.001,0,0,0,0,0.004,0.428,0.005,55.78
1/8/2018 0:15,0.001,0,0,0,0,0.004,0.345,0.005,55.78
1/8/2018 0:30,0.001,0,0,0,0,0.004,0.325,0.005,55.78
1/8/2018 0:45,0.001,0,0,0,0,0.004,0.312,0.005,55.78
1/8/2018 1:00,0.001,0,0,0,0,0.004,0.316,0.005,54.25
1/8/2018 1:15,0.001,0,0,0,0,0.004,0.317,0.005,54.25
1/8/2018 1:30,0.001,0,0,0,0,0.004,0.391,0.005,54.25
1/8/2018 1:45,0.001,0,0,0,0,0.004,0.328,0.005,54.25
1/8/2018 2:00,0.001,0,0,0,0,0.004,0.284,0.005,53.45
1/8/2018 2:15,0.001,0,0,0,0,0.005,0.208,0.006,53.45
1/8/2018 2:30,0.001,0,0,0,0,0.005,0.206,0.006,53.45
1/8/2018 2:45,0.001,0,0,0,0,0.004,0.309,0.005,53.45
1/8/2018 3:00,0.001,0,0,0,0,0.004,0.311,0.005,52.4
1/8/2018 3:15,0.001,0,0,0,0,0.004,0.307,0.005,52.4
1/8/2018 3:30,0.001,0,0,0,0,0.004,0.366,0.005,52.4
1/8/2018 3:45,0.001,0,0,0,0,0.004,0.423,0.005,52.4
1/8/2018 4:00,0.001,0,0,0,0,0.004,0.397,0.005,51.55
1/8/2018 4:15,0.001,0,0,0,0,0.004,0.352,0.005,51.55
1/8/2018 4:30,0.001,0,0,0,0,0.004,0.273,0.005,51.55
1/8/2018 4:45,0.001,0,0,0,0,0.004,0.27,0.005,51.55
1/8/2018 5:00,0.001,0,0,0,0,0.004,0.353,0.005,50.64
1/8/2018 5:15,0.001,0,0,0,0,0.004,0.552,0.005,50.64
1/8/2018 5:30,0.001,0,0,0,0,0.004,0.611,0.005,50.64
1/8/2018 5:45,0.001,0,0,0,0,0.004,0.558,0.005,50.64
1/8/2018 6:00,0.001,0,0,0,0,0.004,0.532,0.005,50.09
1/8/2018 6:15,0.001,0,0,0,0,0.003,0.647,0.004,50.09
1/8/2018 6:30,0.001,0,0,0,0,0.003,0.579,0.004,50.09
1/8/2018 6:45,0.001,0,0,0,0,0.004,0.534,0.005,50.09
1/8/2018 7:00,0.001,0,0,0,0,0.003,0.756,0.004,49.18
1/8/2018 7:15,0.002,0,0,0,0,0.002,1.046,0.004,49.18
1/8/2018 7:30,0.002,0,0,0,0,0.003,1.2,0.005,49.18
1/8/2018 7:45,0.002,0,0,0,0,-0.051,1.411,-0.049,49.18
1/8/2018 8:00,0.002,0,0,0,0,-0.091,1.015,-0.089,48.27
1/8/2018 8:15,0.002,0,0,0,0,-0.126,1.015,-0.124,48.27
1/8/2018 8:30,0.002,0,0,0,0,-0.522,0.515,-0.52,48.27
1/8/2018 8:45,0.002,0,0,0,0,-0.717,0.32,-0.715,48.27
1/8/2018 9:00,0.001,0,0,0,0,-0.832,-0.496,-0.831,50.6
1/8/2018 9:15,0.002,0,0,0,0,-0.935,-0.325,-0.933,50.6
1/8/2018 9:30,0.002,0,0,0,0,-1.504,-1.122,-1.502,50.6
1/8/2018 9:45,0.002,0,0,0,0,-1.816,-1.526,-1.814,50.6
1/8/2018 10:00,0.002,0,0,0,0,-2.053,-1.837,-2.051,54.73
1/8/2018 10:15,0.002,0,0,0,0,-2.271,-2.087,-2.269,54.73
1/8/2018 10:30,0.002,0,0,0,0,-2.495,-2.251,-2.493,54.73
1/8/2018 10:45,0.002,0,0,0,0,-2.713,-2.406,-2.711,54.73
1/8/2018 11:00,0.002,0,0,0,0,-2.908,-2.612,-2.906,58.23
1/8/2018 11:15,0.002,0,0,0,0,-3.069,-2.776,-3.067,58.23
1/8/2018 11:30,0.002,0,0,0,0,-3.225,-2.919,-3.223,58.23
1/8/2018 11:45,0.002,0,0,0,0,-3.35,-3.041,-3.348,58.23
1/8/2018 12:00,0.002,0,0,0,0,-3.455,-3.159,-3.453,61.1
1/8/2018 12:15,0.002,0,0,0,0,-3.536,-3.323,-3.534,61.1
1/8/2018 12:30,0.002,0,0,0,0,-3.625,-3.373,-3.623,61.1
1/8/2018 12:45,0.004,0,0,0,0,-3.706,-2.213,-3.702,61.1
1/8/2018 13:00,0.004,0,0,0,0,-3.735,-1.593,-3.731,63.13
1/8/2018 13:15,0.003,0,0,0,0,-3.761,-3.202,-3.758,63.13
1/8/2018 13:30,0.003,0,0,0,0,-3.74,-3.048,-3.737,63.13
1/8/2018 13:45,0.004,0,0,0,0,-3.68,-1.949,-3.676,63.13
1/8/2018 14:00,0.004,0,0,0,0,-3.497,-1.404,-3.493,64.9
1/8/2018 14:15,0.002,0,0,0,0,-3.263,-2.744,-3.261,64.9
1/8/2018 14:30,0.002,0,0,0,0,-2.893,-2.457,-2.891,64.9
1/8/2018 14:45,0.002,0,0,0,0,-2.59,-2.026,-2.588,64.9
1/8/2018 15:00,0.002,0,0,0,0,-2.37,-1.797,-2.368,66.16
1/8/2018 15:15,0.003,0,0,0,0,-2.21,-1.061,-2.207,66.16
1/8/2018 15:30,0.002,0,0,0,0,-1.943,-1.086,-1.941,66.16
1/8/2018 15:45,0.002,0,0,0,0,-1.73,-0.874,-1.728,66.16
1/8/2018 16:00,0.002,0,0,0,0,-1.463,-0.527,-1.461,66.42
1/8/2018 16:15,0.003,0,0,0,0,-1.158,-0.097,-1.155,66.42
1/8/2018 16:30,0.003,0,0,0,0,-0.705,0.544,-0.702,66.42
1/8/2018 16:45,0.003,0,0,0,0,-0.534,1.169,-0.531,66.42
1/8/2018 17:00,0.002,0,0,0,0,-0.265,1.269,-0.263,65.66
1/8/2018 17:15,0.003,0,0,0,0,-0.066,2.017,-0.063,65.66
1/8/2018 17:30,0.003,0,0,0,0,-0.014,1.591,-0.011,65.66
1/8/2018 17:45,0.002,0,0,0,0,0.02,1.339,0.022,65.66
1/8/2018 18:00,0.002,0,0,0,0,0.019,0.955,0.021,61.24
1/8/2018 18:15,0.002,0,0,0,0,0.005,0.852,0.007,61.24
1/8/2018 18:30,0.002,0,0,0,0,0.004,0.851,0.006,61.24
